Course ID,Discipline,Course Name,SME Name,Institute,"
Co-ordinating Institute",Duration,Type of course,Start date,End date,Exam date,Enrollment End date,Exam Registration End date,UG/PG,Core/Elective,FDP,Applicable NPTEL Domain,Click here to Join the course,Current course ID,Old course URL,Old Course ID,Course ID,NPTEL URL
noc25-ee52,Electrical and Electronics Engineering,Multirate DSP,Prof. R. David Koilpillai,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee52/preview,noc25_ee52,https://onlinecourses.nptel.ac.in/noc24_ee22/preview,https://onlinecourses.nptel.ac.in/noc24_ee22/preview,noc24_ee22,
noc25-ee53,Electrical and Electronics Engineering,Network Analysis,Prof. Tapas Kumar Bhattacharya,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,"VLSI design
Power Systems and Power Electronics
Control and Instrumentation",https://onlinecourses.nptel.ac.in/noc25_ee53/preview,noc25_ee53,https://onlinecourses.nptel.ac.in/noc24_ee58/preview,https://onlinecourses.nptel.ac.in/noc24_ee58/preview,noc24_ee58,
noc25-ee56,Electrical and Electronics Engineering,Nonlinear and Adaptive Control,Prof. Shubhendu Bhasin,IIT Delhi,IIT Delhi,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee56/preview,noc25_ee56,https://onlinecourses.nptel.ac.in/noc24_ee66/preview,https://onlinecourses.nptel.ac.in/noc24_ee66/preview,noc24_ee66,
noc25-ee57,Electrical and Electronics Engineering,Operation and Planning Of Power Distribution Systems,Prof. Sanjib Ganguly,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee57/preview,noc25_ee57,https://onlinecourses.nptel.ac.in/noc24_ee41/preview,https://onlinecourses.nptel.ac.in/noc24_ee41/preview,noc24_ee41,
noc25-ee58,Electrical and Electronics Engineering,Optical Fiber Sensors,Prof Balaji Srinivasan,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Photonics,https://onlinecourses.nptel.ac.in/noc25_ee58/preview,noc25_ee58,https://onlinecourses.nptel.ac.in/noc24_ee23/preview,https://onlinecourses.nptel.ac.in/noc24_ee23/preview,noc24_ee23,
noc25-ee59,Electrical and Electronics Engineering,Optical Wireless Communications for Beyond 5G Networks and IoT,Prof. Anand Srivastava,IIIT Delhi,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Photonics,https://onlinecourses.nptel.ac.in/noc25_ee59/preview,noc25_ee59,https://onlinecourses.nptel.ac.in/noc24_ee59/preview,https://onlinecourses.nptel.ac.in/noc24_ee59/preview,noc24_ee59,
noc25-ee60,Electrical and Electronics Engineering,Optimal control,Prof. Barjeev Tyagi,IIT Roorkee,IIT Roorkee,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee60/preview,noc25_ee60,https://onlinecourses.nptel.ac.in/noc24_ee33/preview,https://onlinecourses.nptel.ac.in/noc24_ee33/preview,noc24_ee33,
noc25-ee61,Electrical and Electronics Engineering,Photonic integrated circuit,Prof. Shankar Kumar Selvaraja,IISc Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Photonics,https://onlinecourses.nptel.ac.in/noc25_ee61/preview,noc25_ee61,https://onlinecourses.nptel.ac.in/noc24_ee03/preview,https://onlinecourses.nptel.ac.in/noc24_ee03/preview,noc24_ee03,
noc25-ee62,Electrical and Electronics Engineering,Physics of Nanoscale Devices,Prof. Vishvendra Singh Poonia,IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI design,https://onlinecourses.nptel.ac.in/noc25_ee62/preview,noc25_ee62,https://onlinecourses.nptel.ac.in/noc24_ee70/preview,https://onlinecourses.nptel.ac.in/noc24_ee70/preview,noc24_ee70,
noc25-ee63,Electrical and Electronics Engineering,Power Management Integrated Circuits,Prof. Qadeer Ahmad Khan,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"VLSI design
Power Systems and Power Electronics",https://onlinecourses.nptel.ac.in/noc25_ee63/preview,noc25_ee63,https://onlinecourses.nptel.ac.in/noc24_ee24/preview,https://onlinecourses.nptel.ac.in/noc24_ee24/preview,noc24_ee24,
noc25-ee64,Electrical and Electronics Engineering,Power Quality,Prof. Bhim Singh,IIT Delhi,IIT Delhi,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee64/preview,noc25_ee64,https://onlinecourses.nptel.ac.in/noc24_ee60/preview,https://onlinecourses.nptel.ac.in/noc24_ee60/preview,noc24_ee60,
noc25-ee65,Electrical and Electronics Engineering,Power Quality Improvement Technique,Prof. Avik Bhattacharya,IIT Roorkee,IIT Roorkee,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee65/preview,noc25_ee65,https://onlinecourses.nptel.ac.in/noc24_ee34/preview,https://onlinecourses.nptel.ac.in/noc24_ee34/preview,noc24_ee34,
noc25-ee67,Electrical and Electronics Engineering,Power System Engineering,Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG,Core,No,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee67/preview,noc25_ee67,https://onlinecourses.nptel.ac.in/noc24_ee61/preview,https://onlinecourses.nptel.ac.in/noc24_ee61/preview,noc24_ee61,
noc25-ee68,Electrical and Electronics Engineering,Principles of Communication Systems - I,Prof. Aditya Jagannatham,IIT Kanpur,IIT Kanpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee68/preview,noc25_ee68,https://onlinecourses.nptel.ac.in/noc24_ee35/preview,https://onlinecourses.nptel.ac.in/noc24_ee35/preview,noc24_ee35,
noc25-ee69,Electrical and Electronics Engineering,Principles of Digital Communication,Prof. Abhishek Dixit,IIT Delhi,IIT Delhi,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Elective,Yes,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee69/preview,noc25_ee69,https://onlinecourses.nptel.ac.in/noc24_ee25/preview,https://onlinecourses.nptel.ac.in/noc24_ee25/preview,noc24_ee25,
noc25-ee70,Electrical and Electronics Engineering,Principles of Signals and Systems,Prof. Aditya Jagannatham,IIT Kanpur,IIT Kanpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Communication and Signal Processing
Control and Instrumentation",https://onlinecourses.nptel.ac.in/noc25_ee70/preview,noc25_ee70,https://onlinecourses.nptel.ac.in/noc24_ee36/preview,https://onlinecourses.nptel.ac.in/noc24_ee36/preview,noc24_ee36,
noc25-ee71,Electrical and Electronics Engineering,Recent Advances in Transmission Insulators,Prof. Subba Reddy B,IISc Bangalore,IISc Bangalore,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee71/preview,noc25_ee71,https://onlinecourses.nptel.ac.in/noc23_ee26/preview,https://onlinecourses.nptel.ac.in/noc23_ee26/preview,noc23_ee26,
noc25-ee72,Electrical and Electronics Engineering,RF and Microwave Networks,Prof. Bratin Ghosh,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Photonics,https://onlinecourses.nptel.ac.in/noc25_ee72/preview,noc25_ee72,https://onlinecourses.nptel.ac.in/noc24_ee26/preview,https://onlinecourses.nptel.ac.in/noc24_ee26/preview,noc24_ee26,
noc25-ee73,Electrical and Electronics Engineering,RF Transceiver Design,Prof. Darshak Bhatt,IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI design,https://onlinecourses.nptel.ac.in/noc25_ee73/preview,noc25_ee73,https://onlinecourses.nptel.ac.in/noc24_ee75/preview,https://onlinecourses.nptel.ac.in/noc24_ee75/preview,noc24_ee75,
noc25-ee74,Electrical and Electronics Engineering,Semiconductor device modeling and Simulation,Prof. Vivek Dixit,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI design,https://onlinecourses.nptel.ac.in/noc25_ee74/preview,noc25_ee74,https://onlinecourses.nptel.ac.in/noc24_ee27/preview,https://onlinecourses.nptel.ac.in/noc24_ee27/preview,noc24_ee27,
noc25-ee76,Electrical and Electronics Engineering,Sensors and Actuators,Prof. Hardik Jeetendra Pandya,IISc Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Control and Instrumentation
Robotics",https://onlinecourses.nptel.ac.in/noc25_ee76/preview,noc25_ee76,https://onlinecourses.nptel.ac.in/noc24_ee45/preview,https://onlinecourses.nptel.ac.in/noc24_ee45/preview,noc24_ee45,
noc25-ee77,Electrical and Electronics Engineering,Signal Processing Techniques And Its Applications,Prof. Shyamal Das Mandal,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee77/preview,noc25_ee77,https://onlinecourses.nptel.ac.in/noc24_ee76/preview,https://onlinecourses.nptel.ac.in/noc24_ee76/preview,noc24_ee76,
noc25-ee78,Electrical and Electronics Engineering,Signals and Systems,"Prof. Hitesh Shrimali
Prof. Kushal K. Shah",IIT Mandi,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Core,No,"Communication and Signal Processing
Control and Instrumentation",https://onlinecourses.nptel.ac.in/noc25_ee78/preview,noc25_ee78,https://onlinecourses.nptel.ac.in/noc24_ee28/preview,https://onlinecourses.nptel.ac.in/noc24_ee28/preview,noc24_ee28,
noc25-ee79,Electrical and Electronics Engineering,Smart Grid: Basics to Advanced Technologies,"Prof. N.P. Padhy
Prof. Premalata Jena",IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee79/preview,noc25_ee79,https://onlinecourses.nptel.ac.in/noc24_ee148/preview,https://onlinecourses.nptel.ac.in/noc24_ee148/preview,noc24_ee148,
noc25-ee81,Electrical and Electronics Engineering,State space Approach to Control System Analysis and Design,Prof A P Tiwari,IIT Mandi,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Control and Instrumentation,https://onlinecourses.nptel.ac.in/noc25_ee81/preview,noc25_ee81,https://onlinecourses.nptel.ac.in/noc24_ee62/preview,https://onlinecourses.nptel.ac.in/noc24_ee62/preview,noc24_ee62,
noc25-ee82,Electrical and Electronics Engineering,Transducers for Instrumentation,Prof. Ankur Gupta,IIT Delhi,IIT Delhi,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Control and Instrumentation,https://onlinecourses.nptel.ac.in/noc25_ee82/preview,noc25_ee82,https://onlinecourses.nptel.ac.in/noc23_ee105/preview,https://onlinecourses.nptel.ac.in/noc23_ee105/preview,noc23_ee105,
noc25-ee83,Electrical and Electronics Engineering,VLSI Physical Design with Timing Analysis,Prof. Bishnu Prasad Das,IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI design,https://onlinecourses.nptel.ac.in/noc25_ee83/preview,noc25_ee83,https://onlinecourses.nptel.ac.in/noc24_ee77/preview,https://onlinecourses.nptel.ac.in/noc24_ee77/preview,noc24_ee77,
noc25-ee84,Electrical and Electronics Engineering,VLSI Signal Processing,Prof. Mrityunjoy Chakraborty,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee84/preview,noc25_ee84,https://onlinecourses.nptel.ac.in/noc24_ee63/preview,https://onlinecourses.nptel.ac.in/noc24_ee63/preview,noc24_ee63,
noc25-ee85,Electrical and Electronics Engineering,Advanced topics in Wireless Communication (Hindi),Prof. Vivek Ashok Bohara,IIIT Delhi,IIT Madras,8 Weeks,Rerun,17 02 2025,11 04 2025,27 04 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee85/preview,noc25_ee85,https://onlinecourses.nptel.ac.in/noc24_ee10/preview,https://onlinecourses.nptel.ac.in/noc24_ee10/preview,noc24_ee10,
noc25-ee87,Electrical and Electronics Engineering,Design Of Power Electronic Converters,Prof. Shabari Nath,IIT Guwahati,IIT Guwahati,8 Weeks,Rerun,17 02 2025,11 04 2025,4 05 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee87/preview,noc25_ee87,https://onlinecourses.nptel.ac.in/noc24_ee39/preview,https://onlinecourses.nptel.ac.in/noc24_ee39/preview,noc24_ee39,
noc25-ee88,Electrical and Electronics Engineering,Enabling Technologies for 6G Communications Networks (Hindi),Prof. Vivek Ashok Bohara,IIIT Delhi,IIT Madras,4 Weeks,New,17 02 2025,14 03 2025,27 04 2025,17 02 2025,24 02 2025,UG/PG,Elective ,Yes,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee88/preview,noc25_ee88,,,,
noc25-ee02,Electrical Engineering,Advance Power Electronics,Prof. Bhim Singh,IIT Delhi,IIT Delhi,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective ,Yes,Power Systems and Power Electronics,https://onlinecourses.nptel.ac.in/noc25_ee02/preview,noc25_ee02,,,,
noc25-ee54,Electrical Engineering,Network Security,Prof. Gaurav S. Kasbekar,IIT Bombay,IIT Bombay,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Communication and Signal Processing,https://onlinecourses.nptel.ac.in/noc25_ee54/preview,noc25_ee54,,,,
noc25-ee66,Electrical Engineering,"Power System Dynamics, Control and Monitoring",Prof. Debapriya Das,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee66/preview,noc25_ee66,https://onlinecourses.nptel.ac.in/noc23_ee51/preview,https://onlinecourses.nptel.ac.in/noc23_ee51/preview,noc23_ee51,
noc25-ee89,Electrical Engineering,Intelligent Control of Robotic Systems,Prof. M. Felix Orlando,IIT Roorkee,IIT Roorkee,4 Weeks,New,17 02 2025,14 03 2025,27 04 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,Control and Instrumentation,https://onlinecourses.nptel.ac.in/noc25_ee89/preview,noc25_ee89,,,,
noc25-ee86,Electrical Engineering/Systems and Control,Behavioural Theory of Systems with a View Toward Data Driven Control,Prof. Debasattam Pal,IIT Bombay,IIT Bombay,8 Weeks,New,17 02 2025,11 04 2025,27 04 2025,17 02 2025,24 02 2025,PG,Elective,Yes,Control and Instrumentation,https://onlinecourses.nptel.ac.in/noc25_ee86/preview,noc25_ee86,,,,
noc25-ee80,Electronics and Communication Engineering,Spread Spectrum Communications And Jamming,Prof. Debarati Sen,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ee80/preview,noc25_ee80,https://onlinecourses.nptel.ac.in/noc23_ee75/preview,https://onlinecourses.nptel.ac.in/noc23_ee75/preview,noc23_ee75,
noc25-ee75,Electronics and Electrical Engineering,Semiconductor Devices for Next Generation Field Effect Transistors (More than Moore): A Physics Perspective,Prof. Sudeb Dasgupta,IIT Roorkee,IIT Roorkee,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,VLSI Design,https://onlinecourses.nptel.ac.in/noc25_ee75/preview,noc25_ee75,,,,
noc25-hs06,Engineering / Science / Management,Computer Aided Decision Systems - Industrial practices using Big Analytics,"Prof. Deepu Philip
Prof. Amandeep Singh Oberoi",IIT Kanpur,IIT Kanpur,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Managerial Economics,https://onlinecourses.nptel.ac.in/noc25_hs06/preview,noc25_hs06,https://onlinecourses.nptel.ac.in/noc23_hs03/preview,https://onlinecourses.nptel.ac.in/noc23_hs03/preview,noc23_hs03,
noc25-hs77,"English Studies, Cultural Studies",The Novel and Change,Prof. Avishek Parui,IIT Madras,IIT Madras,12 Weeks,New,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,PG,Core,Yes,English Studies,https://onlinecourses.nptel.ac.in/noc25_hs77/preview,noc25_hs77,,,,
noc25-ce09,Environmental Science,Climate Change Science,Prof. J.Srinivasan,IISc Bangalore,IISc Bangalore,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Energy and environment,https://onlinecourses.nptel.ac.in/noc25_ce09/preview,noc25_ce09,,,,
noc25-ce18,Environmental Science,Environmental Geosciences,Prof. Prasoon Kumar Singh,IIT-ISM Dhanbad,IIT Kharagpur,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Energy and environment,https://onlinecourses.nptel.ac.in/noc25_ce18/preview,noc25_ce18,,,,
noc25-ag14,Food Process Engineering,Food Microbiology for Safe and Sustainable Food Systems,Prof. Prem Prakash Srivastav,IIT Kharagpur,IIT Kharagpur,8 Weeks,New,17 02 2025,11 04 2025,26 04 2025,17 02 2025,24 02 2025,UG/PG,Core,Yes,Food Process Engineering,https://onlinecourses.nptel.ac.in/noc25_ag14/preview,noc25_ag14,,,,
noc25-mm06,Fuel Minerals And Metallurgical Engineering,Clean Coal Technology,Prof. Barun Kumar Nandi,IIT-ISM Dhanbad,IIT Kharagpur,12 weeks,New,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Minor in Metallurgy,https://onlinecourses.nptel.ac.in/noc25_mm06/preview,noc25_mm06,,,,
noc25-ma27,"General Engineering and Sciences, Applied Mathematics",High Performance Scientific Computing,"Prof. Shivasubramanian Gopalakrishnan
Prof. Om Jadhav
Prof. S Vamshi Krishna
Prof. Ashish Kuvelkar",IIT Bombay,IIT Bombay,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Elective ,Yes,,https://onlinecourses.nptel.ac.in/noc25_ma27/preview,noc25_ma27,,,,
noc25-ce71,Geology and Geophysics,Tectonics and Geodynamics,Prof. Saibal Gupta,IIT Kharagpur,IIT Kharagpur,12 weeks,New,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective ,Yes,,https://onlinecourses.nptel.ac.in/noc25_ce71/preview,noc25_ce71,,,,
noc25-ce68,Geophysics,Mathematical Geophysics,Prof. Swarandeep Sahoo,IIT-ISM Dhanbad,IIT Kharagpur,8 weeks,New,17 02 2025,11 04 2025,26 04 2025,17 02 2025,24 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_ce68/preview,noc25_ce68,,,,
noc25-hs09,Humanities and Social Science,Development of Sociology in India,Prof. Ashish Saxena,University of Allahabad,IIT Kanpur,4 Weeks,Rerun,20 01 2025,14 02 2025,23 03 2025,27 01 2025,14 02 2025,PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs09/preview,noc25_hs09,https://onlinecourses.nptel.ac.in/noc24_hs13/preview,https://onlinecourses.nptel.ac.in/noc24_hs13/preview,noc24_hs13,
noc25-hs12,Humanities and Social Science,Education for Sustainable Development,Prof. Atasi Mohanty,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Faculty Domain - Advanced,https://onlinecourses.nptel.ac.in/noc25_hs12/preview,noc25_hs12,https://onlinecourses.nptel.ac.in/noc24_hs04/preview,https://onlinecourses.nptel.ac.in/noc24_hs04/preview,noc24_hs04,
noc25-hs15,Humanities and Social Science,Elements of Literature and Creative Communication,Prof. H.S. Komalesha,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs15/preview,noc25_hs15,https://onlinecourses.nptel.ac.in/noc24_hs05/preview,https://onlinecourses.nptel.ac.in/noc24_hs05/preview,noc24_hs05,
noc25-hs16,Humanities and Social Science,Emotional Intelligence,Prof. Rabindra Kumar Pradhan,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs16/preview,noc25_hs16,https://onlinecourses.nptel.ac.in/noc24_hs06/preview,https://onlinecourses.nptel.ac.in/noc24_hs06/preview,noc24_hs06,
noc25-hs17,Humanities and Social Science,Employment Communication A Lab based course,Prof. Seema Singh,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_hs17/preview,noc25_hs17,https://onlinecourses.nptel.ac.in/noc21_hs06/preview,https://onlinecourses.nptel.ac.in/noc21_hs06/preview,noc21_hs06,
noc25-hs38,Humanities and Social Science,Introduction On Intellectual Property To Engineers And Technologists,Prof. Tapas Kumar Bandyopadhyay,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Faculty Domain - Advanced,https://onlinecourses.nptel.ac.in/noc25_hs38/preview,noc25_hs38,https://onlinecourses.nptel.ac.in/noc24_hs07/preview,https://onlinecourses.nptel.ac.in/noc24_hs07/preview,noc24_hs07,
noc25-hs52,Humanities and Social Science,Legal Compliance for Incorporating Startup,Prof. Indrajit Dube,IIT Kharagpur,IIT Kharagpur,4 Weeks,Rerun,20 01 2025,14 02 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs52/preview,noc25_hs52,https://onlinecourses.nptel.ac.in/noc24_hs08/preview,https://onlinecourses.nptel.ac.in/noc24_hs08/preview,noc24_hs08,
noc25-hs62,Humanities and Social Science,Petroleum Economics and Management,Prof. Anwesha Aditya,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs62/preview,noc25_hs62,https://onlinecourses.nptel.ac.in/noc24_hs02/preview,https://onlinecourses.nptel.ac.in/noc24_hs02/preview,noc24_hs02,
noc25-hs72,Humanities and Social Science,Soft Skill Development,"Prof. Priyadarshi Patnaik
Prof. V. N. Giri
Prof. D. Suar",IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs72/preview,noc25_hs72,https://onlinecourses.nptel.ac.in/noc24_hs101/preview,https://onlinecourses.nptel.ac.in/noc24_hs101/preview,noc24_hs101,
noc25-hs73,Humanities and Social Science,Strategic Performance Management,Prof. K B L Srivastava,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Human Resource Management,https://onlinecourses.nptel.ac.in/noc25_hs73/preview,noc25_hs73,https://onlinecourses.nptel.ac.in/noc24_hs10/preview,https://onlinecourses.nptel.ac.in/noc24_hs10/preview,noc24_hs10,
noc25-hs78,Humanities and Social Science,Training and Development,"Prof. Susmita Mukhopadhyay
 Prof. S. Srinivasan",IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,"Faculty Domain - Advanced
Human Resource Management",https://onlinecourses.nptel.ac.in/noc25_hs78/preview,noc25_hs78,https://onlinecourses.nptel.ac.in/noc24_hs12/preview,https://onlinecourses.nptel.ac.in/noc24_hs12/preview,noc24_hs12,
noc25-hs82,Humanities and Social Science,Victorian Literature: An Interdisciplinary Introduction,"Prof. Aruni Mahapatra
 Prof. Smita Jha",IIT Roorkee,IIT Roorkee,12 Weeks,New,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective ,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs82/preview,noc25_hs82,,,,
noc25-hs101,"Humanities and Social Science, Psychology, Neuroscience, Cognitive Science",Social Behavior and the Brain: An Introduction to Social Neuroscience,Prof. Ark Verma,IIT Kanpur,IIT Kanpur,8 Weeks,New,17 02 2025,11 04 2025,3 05 2025,17 02 2025,24 02 2025,UG/PG,Elective,Yes,Psychology,https://onlinecourses.nptel.ac.in/noc25_hs101/preview,noc25_hs101,,,,
noc25-hs01,Humanities and Social Sciences,Advanced Level of Spoken Sanskrit,Prof. Anuradha Choudry,IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_hs01/preview,noc25_hs01,https://onlinecourses.nptel.ac.in/noc24_hs03/preview,https://onlinecourses.nptel.ac.in/noc24_hs03/preview,noc24_hs03,
